params,equity_curve
"[670, 3.9]",2.2885196936441576
"[670, 3.3]",2.2885196936441576
"[670, 3.8]",2.2885196936441576
"[560, 4.7]",2.076082299498124
"[560, 4.4]",2.076082299498124
"[560, 4.2]",2.076082299498124
"[560, 4.8]",2.076082299498124
"[560, 4.1]",2.076082299498124
"[560, 4.3]",2.076082299498124
"[560, 4.0]",2.076082299498124
"[560, 4.5]",2.076082299498124
"[560, 4.9]",2.076082299498124
"[560, 4.6]",2.076082299498124
"[680, 3.7]",1.682011174452273
"[680, 3.0]",1.682011174452273
"[680, 3.1]",1.682011174452273
"[680, 3.3]",1.682011174452273
"[680, 3.4]",1.682011174452273
"[680, 3.5]",1.682011174452273
"[680, 3.9]",1.682011174452273
"[680, 3.2]",1.682011174452273
"[680, 3.6]",1.682011174452273
"[680, 3.8]",1.682011174452273
"[610, 3.1]",1.6252010693604175
"[610, 3.9]",1.6252010693604175
"[610, 3.8]",1.6252010693604175
"[610, 3.7]",1.6252010693604175
"[610, 3.6]",1.6252010693604175
"[610, 3.5]",1.6252010693604175
"[610, 3.4]",1.6252010693604175
"[610, 3.3]",1.6252010693604175
"[610, 3.2]",1.6252010693604175
"[610, 3.0]",1.6252010693604175
"[540, 4.0]",1.6235655978300607
"[540, 4.3]",1.6235655978300607
"[540, 4.4]",1.6235655978300607
"[540, 4.9]",1.6235655978300607
"[540, 4.8]",1.6235655978300607
"[540, 4.7]",1.6235655978300607
"[540, 4.6]",1.6235655978300607
"[540, 4.5]",1.6235655978300607
"[540, 4.2]",1.6235655978300607
"[540, 4.1]",1.6235655978300607
"[380, 4.5]",1.5946020750900294
"[380, 4.0]",1.5946020750900294
"[380, 4.6]",1.5946020750900294
"[380, 4.8]",1.5946020750900294
"[380, 4.7]",1.5946020750900294
"[380, 4.9]",1.5946020750900294
"[380, 4.1]",1.5946020750900294
"[380, 4.2]",1.5946020750900294
"[380, 4.3]",1.5946020750900294
"[380, 4.4]",1.5946020750900294
"[620, 3.0]",1.5621867691994806
"[620, 3.1]",1.5621867691994806
"[620, 3.2]",1.5621867691994806
"[620, 3.3]",1.5621867691994806
"[620, 3.4]",1.5621867691994806
"[620, 3.5]",1.5621867691994806
"[620, 3.6]",1.5621867691994806
"[620, 3.7]",1.5621867691994806
"[620, 3.8]",1.5621867691994806
"[620, 3.9]",1.5621867691994806
"[500, 4.2]",1.5232070423387396
"[500, 4.0]",1.5232070423387396
"[500, 4.1]",1.5232070423387396
"[500, 4.9]",1.5232070423387396
"[500, 4.7]",1.5232070423387396
"[500, 4.8]",1.5232070423387396
"[500, 4.6]",1.5232070423387396
"[500, 4.5]",1.5232070423387396
"[500, 4.4]",1.5232070423387396
"[500, 4.3]",1.5232070423387396
"[260, 4.0]",1.452054348640025
"[260, 4.2]",1.452054348640025
"[260, 4.3]",1.452054348640025
"[260, 4.4]",1.452054348640025
"[260, 4.5]",1.452054348640025
"[260, 4.6]",1.452054348640025
"[260, 4.8]",1.452054348640025
"[260, 4.9]",1.452054348640025
"[260, 4.1]",1.452054348640025
"[260, 4.7]",1.452054348640025
"[570, 4.5]",1.4155881044218126
"[570, 4.3]",1.4155881044218126
