params,equity_curve
"[620, 3.7]",101.86255380849867
"[620, 3.8]",101.86255380849867
"[620, 3.6]",101.86255380849867
"[620, 3.5]",101.86255380849867
"[620, 3.4]",101.86255380849867
"[620, 3.3]",101.86255380849867
"[620, 3.2]",101.86255380849867
"[620, 3.1]",101.86255380849867
"[620, 3.0]",101.86255380849867
"[620, 3.9]",101.86255380849867
"[800, 3.9]",91.09584453425937
"[800, 3.8]",91.09584453425937
"[800, 3.6]",91.09584453425937
"[800, 3.0]",91.09584453425937
"[800, 3.1]",91.09584453425937
"[800, 3.2]",91.09584453425937
"[800, 3.3]",91.09584453425937
"[800, 3.4]",91.09584453425937
"[800, 3.5]",91.09584453425937
"[800, 3.7]",91.09584453425937
"[810, 3.0]",90.75691994361297
"[810, 3.9]",90.75691994361297
"[810, 3.8]",90.75691994361297
"[810, 3.7]",90.75691994361297
"[810, 3.6]",90.75691994361297
"[810, 3.4]",90.75691994361297
"[810, 3.3]",90.75691994361297
"[810, 3.2]",90.75691994361297
"[810, 3.1]",90.75691994361297
"[810, 3.5]",90.75691994361297
"[670, 2.4]",88.09708768307364
"[670, 2.0]",88.09708768307364
"[670, 2.2]",88.09708768307364
"[670, 2.3]",88.09708768307364
"[670, 2.5]",88.09708768307364
"[670, 2.6]",88.09708768307364
"[670, 2.7]",88.09708768307364
"[670, 2.8]",88.09708768307364
"[670, 2.9]",88.09708768307364
"[670, 2.1]",88.09708768307364
"[360, 3.7]",81.89779242121536
"[360, 3.6]",81.89779242121536
"[360, 3.5]",81.89779242121536
"[360, 3.4]",81.89779242121536
"[360, 3.3]",81.89779242121536
"[360, 3.2]",81.89779242121536
"[360, 3.8]",81.89779242121536
"[360, 3.1]",81.89779242121536
"[360, 3.0]",81.89779242121536
"[360, 3.9]",81.89779242121536
"[740, 3.0]",80.81364741106665
"[740, 3.3]",80.81364741106665
"[740, 3.1]",80.81364741106665
"[740, 3.2]",80.81364741106665
"[740, 3.4]",80.81364741106665
"[740, 3.5]",80.81364741106665
"[740, 3.6]",80.81364741106665
"[740, 3.7]",80.81364741106665
"[740, 3.8]",80.81364741106665
"[740, 3.9]",80.81364741106665
"[840, 3.5]",79.29777741657209
"[840, 3.2]",79.29777741657209
"[840, 3.3]",79.29777741657209
"[840, 3.4]",79.29777741657209
"[840, 3.0]",79.29777741657209
"[840, 3.6]",79.29777741657209
"[840, 3.7]",79.29777741657209
"[840, 3.8]",79.29777741657209
"[840, 3.1]",79.29777741657209
"[840, 3.9]",79.29777741657209
"[650, 3.8]",79.12840345245692
"[650, 3.0]",79.12840345245692
"[650, 3.1]",79.12840345245692
"[650, 3.2]",79.12840345245692
"[650, 3.3]",79.12840345245692
"[650, 3.4]",79.12840345245692
"[650, 3.5]",79.12840345245692
"[650, 3.6]",79.12840345245692
"[650, 3.7]",79.12840345245692
"[650, 3.9]",79.12840345245692
"[380, 3.9]",79.1018815224658
"[380, 3.5]",79.1018815224658
"[380, 3.8]",79.1018815224658
"[380, 3.6]",79.1018815224658
"[380, 3.4]",79.1018815224658
"[380, 3.3]",79.1018815224658
"[380, 3.2]",79.1018815224658
"[380, 3.1]",79.1018815224658
"[380, 3.0]",79.1018815224658
"[380, 3.7]",79.1018815224658
"[760, 3.5]",69.93721682334422
"[760, 3.8]",69.93721682334422
"[760, 3.7]",69.93721682334422
"[760, 3.6]",69.93721682334422
"[760, 3.1]",69.93721682334422
"[760, 3.4]",69.93721682334422
"[760, 3.3]",69.93721682334422
"[760, 3.2]",69.93721682334422
"[760, 3.0]",69.93721682334422
"[760, 3.9]",69.93721682334422
"[640, 3.9]",65.0196495741384
"[640, 3.8]",65.0196495741384
"[640, 3.7]",65.0196495741384
"[640, 3.6]",65.0196495741384
"[640, 3.5]",65.0196495741384
"[640, 3.4]",65.0196495741384
"[640, 3.3]",65.0196495741384
"[640, 3.2]",65.0196495741384
"[640, 3.1]",65.0196495741384
"[640, 3.0]",65.0196495741384
"[390, 3.3]",61.95349526245726
"[390, 3.5]",61.95349526245726
"[390, 3.9]",61.95349526245726
"[390, 3.8]",61.95349526245726
"[390, 3.7]",61.95349526245726
"[390, 3.6]",61.95349526245726
"[390, 3.2]",61.95349526245726
"[390, 3.4]",61.95349526245726
"[390, 3.1]",61.95349526245726
"[390, 3.0]",61.95349526245726
"[440, 3.7]",61.406703525362445
"[440, 3.0]",61.406703525362445
"[440, 3.1]",61.406703525362445
"[440, 3.2]",61.406703525362445
"[440, 3.3]",61.406703525362445
"[440, 3.4]",61.406703525362445
"[440, 3.5]",61.406703525362445
"[440, 3.6]",61.406703525362445
"[440, 3.9]",61.406703525362445
"[440, 3.8]",61.406703525362445
"[830, 3.0]",59.87298630862983
"[830, 3.9]",59.87298630862983
"[830, 3.8]",59.87298630862983
"[830, 3.7]",59.87298630862983
"[830, 3.6]",59.87298630862983
"[830, 3.5]",59.87298630862983
"[830, 3.4]",59.87298630862983
"[830, 3.3]",59.87298630862983
"[830, 3.2]",59.87298630862983
"[830, 3.1]",59.87298630862983
"[750, 3.3]",59.4959691977327
"[750, 3.8]",59.4959691977327
"[750, 3.5]",59.4959691977327
"[750, 3.4]",59.4959691977327
"[750, 3.9]",59.4959691977327
"[750, 3.2]",59.4959691977327
"[750, 3.1]",59.4959691977327
"[750, 3.0]",59.4959691977327
"[750, 3.6]",59.4959691977327
"[750, 3.7]",59.4959691977327
"[370, 3.9]",56.18596092418165
"[370, 3.4]",56.18596092418165
"[370, 3.6]",56.18596092418165
"[370, 3.5]",56.18596092418165
"[370, 3.8]",56.18596092418165
"[370, 3.3]",56.18596092418165
"[370, 3.2]",56.18596092418165
"[370, 3.1]",56.18596092418165
"[370, 3.0]",56.18596092418165
"[370, 3.7]",56.18596092418165
"[610, 3.6]",49.53266390987669
"[610, 3.7]",49.53266390987669
"[610, 3.9]",49.53266390987669
"[610, 3.5]",49.53266390987669
"[610, 3.8]",49.53266390987669
"[610, 3.4]",49.53266390987669
"[610, 3.3]",49.53266390987669
"[610, 3.2]",49.53266390987669
"[610, 3.1]",49.53266390987669
"[610, 3.0]",49.53266390987669
"[850, 3.8]",46.62153640392337
"[850, 3.9]",46.62153640392337
"[850, 3.0]",46.62153640392337
"[850, 3.7]",46.62153640392337
"[850, 3.1]",46.62153640392337
"[850, 3.2]",46.62153640392337
"[850, 3.3]",46.62153640392337
"[850, 3.4]",46.62153640392337
"[850, 3.5]",46.62153640392337
"[850, 3.6]",46.62153640392337
"[600, 3.2]",42.929875950922124
"[600, 3.9]",42.929875950922124
"[600, 3.3]",42.929875950922124
"[600, 3.0]",42.929875950922124
"[600, 3.8]",42.929875950922124
"[600, 3.6]",42.929875950922124
"[600, 3.5]",42.929875950922124
"[600, 3.1]",42.929875950922124
"[600, 3.7]",42.929875950922124
"[600, 3.4]",42.929875950922124
"[690, 2.8]",40.714804598533696
"[690, 2.9]",40.714804598533696
"[690, 2.7]",40.714804598533696
"[690, 2.6]",40.714804598533696
"[690, 2.5]",40.714804598533696
"[690, 2.4]",40.714804598533696
"[690, 2.3]",40.714804598533696
"[690, 2.2]",40.714804598533696
"[690, 2.1]",40.714804598533696
"[690, 2.0]",40.714804598533696
"[860, 3.6]",39.20112239114824
"[860, 3.9]",39.20112239114824
"[860, 3.8]",39.20112239114824
"[860, 3.7]",39.20112239114824
"[860, 3.5]",39.20112239114824
"[860, 3.4]",39.20112239114824
"[860, 3.3]",39.20112239114824
"[860, 3.2]",39.20112239114824
"[860, 3.1]",39.20112239114824
"[860, 3.0]",39.20112239114824
"[700, 2.8]",39.07412410987684
"[700, 2.0]",39.07412410987684
"[700, 2.1]",39.07412410987684
"[700, 2.2]",39.07412410987684
"[700, 2.3]",39.07412410987684
"[700, 2.4]",39.07412410987684
"[700, 2.5]",39.07412410987684
"[700, 2.6]",39.07412410987684
"[700, 2.7]",39.07412410987684
"[700, 2.9]",39.07412410987684
"[720, 2.0]",38.72534845287067
"[720, 2.8]",38.72534845287067
"[720, 2.7]",38.72534845287067
"[720, 2.6]",38.72534845287067
"[720, 2.5]",38.72534845287067
"[720, 2.4]",38.72534845287067
"[720, 2.3]",38.72534845287067
"[720, 2.2]",38.72534845287067
"[720, 2.1]",38.72534845287067
"[720, 2.9]",38.72534845287067
"[770, 3.6]",38.542342566336025
"[770, 3.1]",38.542342566336025
"[770, 3.0]",38.542342566336025
"[770, 3.4]",38.542342566336025
"[770, 3.5]",38.542342566336025
"[770, 3.2]",38.542342566336025
"[770, 3.7]",38.542342566336025
"[770, 3.8]",38.542342566336025
"[770, 3.9]",38.542342566336025
"[770, 3.3]",38.542342566336025
"[710, 2.8]",35.98681846791607
"[710, 2.4]",35.98681846791607
"[710, 2.7]",35.98681846791607
"[710, 2.6]",35.98681846791607
"[710, 2.5]",35.98681846791607
"[710, 2.3]",35.98681846791607
"[710, 2.2]",35.98681846791607
"[710, 2.0]",35.98681846791607
"[710, 2.9]",35.98681846791607
"[710, 2.1]",35.98681846791607
"[290, 3.1]",33.66529753746668
"[290, 3.2]",33.66529753746668
"[290, 3.3]",33.66529753746668
"[290, 3.4]",33.66529753746668
"[290, 3.5]",33.66529753746668
"[290, 3.6]",33.66529753746668
"[290, 3.7]",33.66529753746668
"[290, 3.8]",33.66529753746668
"[290, 3.9]",33.66529753746668
"[290, 3.0]",33.66529753746668
"[870, 3.5]",33.51228249690394
"[870, 3.8]",33.51228249690394
"[870, 3.7]",33.51228249690394
"[870, 3.6]",33.51228249690394
"[870, 3.9]",33.51228249690394
"[870, 3.4]",33.51228249690394
"[870, 3.2]",33.51228249690394
"[870, 3.1]",33.51228249690394
"[870, 3.0]",33.51228249690394
"[870, 3.3]",33.51228249690394
"[400, 3.4]",32.51768457716225
"[400, 3.0]",32.51768457716225
"[400, 3.1]",32.51768457716225
"[400, 3.3]",32.51768457716225
"[400, 3.2]",32.51768457716225
"[400, 3.5]",32.51768457716225
"[400, 3.6]",32.51768457716225
"[400, 3.7]",32.51768457716225
"[400, 3.8]",32.51768457716225
"[400, 3.9]",32.51768457716225
"[890, 2.0]",27.024015613016335
"[890, 2.9]",27.024015613016335
"[890, 2.8]",27.024015613016335
"[890, 2.7]",27.024015613016335
"[890, 2.6]",27.024015613016335
"[890, 2.5]",27.024015613016335
"[890, 2.4]",27.024015613016335
"[890, 2.3]",27.024015613016335
"[890, 2.2]",27.024015613016335
"[890, 2.1]",27.024015613016335
"[750, 2.0]",26.851792104175296
"[750, 2.5]",26.851792104175296
"[750, 2.8]",26.851792104175296
"[750, 2.7]",26.851792104175296
"[750, 2.6]",26.851792104175296
"[750, 2.9]",26.851792104175296
"[750, 2.4]",26.851792104175296
"[750, 2.3]",26.851792104175296
"[750, 2.2]",26.851792104175296
"[750, 2.1]",26.851792104175296
"[730, 2.1]",25.738331505331136
"[730, 2.3]",25.738331505331136
"[730, 2.4]",25.738331505331136
"[730, 2.5]",25.738331505331136
"[730, 2.6]",25.738331505331136
"[730, 2.7]",25.738331505331136
"[730, 2.8]",25.738331505331136
"[730, 2.0]",25.738331505331136
"[730, 2.9]",25.738331505331136
"[730, 2.2]",25.738331505331136
"[450, 3.2]",24.775112126124657
"[450, 3.3]",24.775112126124657
"[450, 3.0]",24.775112126124657
"[450, 3.9]",24.775112126124657
"[450, 3.8]",24.775112126124657
"[450, 3.7]",24.775112126124657
"[450, 3.5]",24.775112126124657
"[450, 3.4]",24.775112126124657
"[450, 3.6]",24.775112126124657
"[450, 3.1]",24.775112126124657
"[760, 2.8]",24.681631052643215
"[760, 2.4]",24.681631052643215
"[760, 2.9]",24.681631052643215
"[760, 2.2]",24.681631052643215
"[760, 2.1]",24.681631052643215
"[760, 2.0]",24.681631052643215
"[760, 2.5]",24.681631052643215
"[760, 2.6]",24.681631052643215
"[760, 2.7]",24.681631052643215
"[760, 2.3]",24.681631052643215
"[270, 3.9]",24.619562075535622
"[270, 3.8]",24.619562075535622
"[270, 3.7]",24.619562075535622
"[270, 3.6]",24.619562075535622
"[270, 3.5]",24.619562075535622
"[270, 3.4]",24.619562075535622
"[270, 3.3]",24.619562075535622
"[270, 3.2]",24.619562075535622
"[270, 3.1]",24.619562075535622
"[270, 3.0]",24.619562075535622
"[770, 2.8]",24.326164281120686
"[770, 2.3]",24.326164281120686
"[770, 2.0]",24.326164281120686
"[770, 2.1]",24.326164281120686
"[770, 2.2]",24.326164281120686
"[770, 2.9]",24.326164281120686
"[770, 2.4]",24.326164281120686
"[770, 2.6]",24.326164281120686
"[770, 2.5]",24.326164281120686
"[770, 2.7]",24.326164281120686
"[430, 3.4]",23.770545030476747
"[430, 3.0]",23.770545030476747
"[430, 3.2]",23.770545030476747
"[430, 3.3]",23.770545030476747
"[430, 3.1]",23.770545030476747
"[430, 3.5]",23.770545030476747
"[430, 3.6]",23.770545030476747
"[430, 3.7]",23.770545030476747
"[430, 3.8]",23.770545030476747
"[430, 3.9]",23.770545030476747
"[490, 3.0]",22.744908632790267
"[490, 3.1]",22.744908632790267
"[490, 3.2]",22.744908632790267
"[490, 3.3]",22.744908632790267
"[490, 3.4]",22.744908632790267
"[490, 3.5]",22.744908632790267
"[490, 3.6]",22.744908632790267
"[490, 3.7]",22.744908632790267
"[490, 3.8]",22.744908632790267
"[490, 3.9]",22.744908632790267
"[800, 4.5]",21.457736418942684
"[800, 4.8]",21.457736418942684
"[800, 4.7]",21.457736418942684
"[800, 4.6]",21.457736418942684
"[800, 4.9]",21.457736418942684
"[800, 4.3]",21.457736418942684
"[800, 4.4]",21.457736418942684
"[800, 4.1]",21.457736418942684
"[800, 4.0]",21.457736418942684
"[800, 4.2]",21.457736418942684
"[740, 2.7]",21.146902958558286
"[740, 2.1]",21.146902958558286
"[740, 2.2]",21.146902958558286
"[740, 2.9]",21.146902958558286
"[740, 2.8]",21.146902958558286
"[740, 2.0]",21.146902958558286
"[740, 2.6]",21.146902958558286
"[740, 2.4]",21.146902958558286
"[740, 2.5]",21.146902958558286
"[740, 2.3]",21.146902958558286
"[560, 3.7]",20.395490742660606
"[560, 3.9]",20.395490742660606
"[560, 3.0]",20.395490742660606
"[560, 3.8]",20.395490742660606
"[560, 3.1]",20.395490742660606
"[560, 3.2]",20.395490742660606
"[560, 3.3]",20.395490742660606
"[560, 3.4]",20.395490742660606
"[560, 3.5]",20.395490742660606
"[560, 3.6]",20.395490742660606
"[550, 2.9]",19.994528513692046
"[550, 2.0]",19.994528513692046
"[550, 2.8]",19.994528513692046
"[550, 2.7]",19.994528513692046
"[550, 2.6]",19.994528513692046
"[550, 2.5]",19.994528513692046
"[550, 2.3]",19.994528513692046
"[550, 2.2]",19.994528513692046
"[550, 2.1]",19.994528513692046
"[550, 2.4]",19.994528513692046
"[790, 4.3]",19.90328800713406
"[790, 4.0]",19.90328800713406
"[790, 4.2]",19.90328800713406
"[790, 4.4]",19.90328800713406
"[790, 4.5]",19.90328800713406
"[790, 4.6]",19.90328800713406
"[790, 4.7]",19.90328800713406
"[790, 4.8]",19.90328800713406
"[790, 4.9]",19.90328800713406
"[790, 4.1]",19.90328800713406
"[420, 3.0]",19.903099953535705
"[420, 3.8]",19.903099953535705
"[420, 3.7]",19.903099953535705
"[420, 3.6]",19.903099953535705
"[420, 3.4]",19.903099953535705
"[420, 3.3]",19.903099953535705
"[420, 3.2]",19.903099953535705
"[420, 3.9]",19.903099953535705
"[420, 3.5]",19.903099953535705
"[420, 3.1]",19.903099953535705
"[780, 4.5]",19.862820254401385
"[780, 4.0]",19.862820254401385
"[780, 4.2]",19.862820254401385
"[780, 4.3]",19.862820254401385
"[780, 4.4]",19.862820254401385
"[780, 4.1]",19.862820254401385
"[780, 4.6]",19.862820254401385
"[780, 4.7]",19.862820254401385
"[780, 4.8]",19.862820254401385
"[780, 4.9]",19.862820254401385
"[900, 2.2]",19.6757969821474
"[900, 2.3]",19.6757969821474
"[900, 2.4]",19.6757969821474
"[900, 2.5]",19.6757969821474
"[900, 2.6]",19.6757969821474
"[900, 2.0]",19.6757969821474
"[900, 2.7]",19.6757969821474
"[900, 2.8]",19.6757969821474
"[900, 2.9]",19.6757969821474
"[900, 2.1]",19.6757969821474
"[280, 3.9]",19.46740609083402
"[280, 3.2]",19.46740609083402
"[280, 3.8]",19.46740609083402
"[280, 3.7]",19.46740609083402
"[280, 3.6]",19.46740609083402
"[280, 3.5]",19.46740609083402
"[280, 3.4]",19.46740609083402
"[280, 3.3]",19.46740609083402
"[280, 3.1]",19.46740609083402
"[280, 3.0]",19.46740609083402
"[750, 4.8]",19.148175999986343
"[750, 4.9]",19.148175999986343
"[750, 4.7]",19.148175999986343
"[750, 4.1]",19.148175999986343
"[750, 4.2]",19.148175999986343
"[750, 4.3]",19.148175999986343
"[750, 4.4]",19.148175999986343
"[750, 4.5]",19.148175999986343
"[750, 4.6]",19.148175999986343
"[750, 4.0]",19.148175999986343
"[570, 3.4]",19.129614969573925
"[570, 3.7]",19.129614969573925
"[570, 3.6]",19.129614969573925
"[570, 3.5]",19.129614969573925
"[570, 3.9]",19.129614969573925
"[570, 3.3]",19.129614969573925
"[570, 3.2]",19.129614969573925
"[570, 3.1]",19.129614969573925
"[570, 3.8]",19.129614969573925
"[570, 3.0]",19.129614969573925
"[820, 2.4]",18.97598060793082
"[820, 2.9]",18.97598060793082
"[820, 2.1]",18.97598060793082
"[820, 2.2]",18.97598060793082
"[820, 2.3]",18.97598060793082
"[820, 2.5]",18.97598060793082
"[820, 2.6]",18.97598060793082
"[820, 2.7]",18.97598060793082
"[820, 2.8]",18.97598060793082
"[820, 2.0]",18.97598060793082
"[740, 4.8]",18.918491620055317
"[740, 4.0]",18.918491620055317
"[740, 4.1]",18.918491620055317
"[740, 4.2]",18.918491620055317
"[740, 4.3]",18.918491620055317
"[740, 4.4]",18.918491620055317
"[740, 4.5]",18.918491620055317
"[740, 4.6]",18.918491620055317
"[740, 4.7]",18.918491620055317
"[740, 4.9]",18.918491620055317
"[850, 2.9]",18.3103646430552
"[850, 2.7]",18.3103646430552
"[850, 2.6]",18.3103646430552
"[850, 2.8]",18.3103646430552
"[850, 2.0]",18.3103646430552
"[850, 2.1]",18.3103646430552
"[850, 2.2]",18.3103646430552
"[850, 2.3]",18.3103646430552
"[850, 2.4]",18.3103646430552
"[850, 2.5]",18.3103646430552
"[840, 4.7]",18.097056773675448
"[840, 4.9]",18.097056773675448
"[840, 4.6]",18.097056773675448
"[840, 4.0]",18.097056773675448
"[840, 4.1]",18.097056773675448
"[840, 4.2]",18.097056773675448
"[840, 4.3]",18.097056773675448
"[840, 4.4]",18.097056773675448
"[840, 4.5]",18.097056773675448
"[840, 4.8]",18.097056773675448
"[760, 4.8]",17.773029421410182
"[760, 4.4]",17.773029421410182
"[760, 4.7]",17.773029421410182
"[760, 4.6]",17.773029421410182
"[760, 4.5]",17.773029421410182
"[760, 4.9]",17.773029421410182
"[760, 4.3]",17.773029421410182
"[760, 4.2]",17.773029421410182
"[760, 4.1]",17.773029421410182
"[760, 4.0]",17.773029421410182
"[510, 2.9]",17.109100965296054
"[510, 2.0]",17.109100965296054
"[510, 2.1]",17.109100965296054
"[510, 2.2]",17.109100965296054
"[510, 2.3]",17.109100965296054
"[510, 2.4]",17.109100965296054
"[510, 2.6]",17.109100965296054
"[510, 2.7]",17.109100965296054
"[510, 2.8]",17.109100965296054
"[510, 2.5]",17.109100965296054
"[770, 4.9]",16.764238995065934
"[770, 4.8]",16.764238995065934
"[770, 4.0]",16.764238995065934
"[770, 4.4]",16.764238995065934
"[770, 4.1]",16.764238995065934
"[770, 4.6]",16.764238995065934
"[770, 4.5]",16.764238995065934
"[770, 4.7]",16.764238995065934
"[770, 4.3]",16.764238995065934
"[770, 4.2]",16.764238995065934
"[810, 4.5]",16.736136229536307
"[810, 4.1]",16.736136229536307
"[810, 4.2]",16.736136229536307
"[810, 4.4]",16.736136229536307
"[810, 4.0]",16.736136229536307
"[810, 4.6]",16.736136229536307
"[810, 4.7]",16.736136229536307
"[810, 4.8]",16.736136229536307
"[810, 4.9]",16.736136229536307
"[810, 4.3]",16.736136229536307
"[890, 3.0]",16.43667942541754
"[890, 3.1]",16.43667942541754
"[890, 3.2]",16.43667942541754
"[890, 3.3]",16.43667942541754
"[890, 3.4]",16.43667942541754
"[890, 3.5]",16.43667942541754
"[890, 3.6]",16.43667942541754
"[890, 3.7]",16.43667942541754
"[890, 3.8]",16.43667942541754
"[890, 3.9]",16.43667942541754
"[580, 3.1]",16.422407189690652
"[580, 3.0]",16.422407189690652
"[580, 3.7]",16.422407189690652
"[580, 3.6]",16.422407189690652
"[580, 3.5]",16.422407189690652
"[580, 3.4]",16.422407189690652
"[580, 3.3]",16.422407189690652
"[580, 3.2]",16.422407189690652
"[580, 3.9]",16.422407189690652
"[580, 3.8]",16.422407189690652
"[420, 2.4]",16.400579189659037
"[420, 2.9]",16.400579189659037
"[420, 2.7]",16.400579189659037
"[420, 2.6]",16.400579189659037
"[420, 2.5]",16.400579189659037
"[420, 2.8]",16.400579189659037
"[420, 2.3]",16.400579189659037
"[420, 2.1]",16.400579189659037
"[420, 2.0]",16.400579189659037
"[420, 2.2]",16.400579189659037
"[880, 3.1]",16.160813841967887
"[880, 3.8]",16.160813841967887
"[880, 3.7]",16.160813841967887
"[880, 3.6]",16.160813841967887
"[880, 3.5]",16.160813841967887
"[880, 3.4]",16.160813841967887
"[880, 3.3]",16.160813841967887
"[880, 3.0]",16.160813841967887
"[880, 3.9]",16.160813841967887
"[880, 3.2]",16.160813841967887
"[590, 3.0]",15.721875608625203
"[590, 3.2]",15.721875608625203
"[590, 3.3]",15.721875608625203
"[590, 3.5]",15.721875608625203
"[590, 3.6]",15.721875608625203
"[590, 3.7]",15.721875608625203
"[590, 3.8]",15.721875608625203
"[590, 3.1]",15.721875608625203
"[590, 3.4]",15.721875608625203
"[590, 3.9]",15.721875608625203
"[930, 3.0]",15.394680270566948
"[930, 3.6]",15.394680270566948
"[930, 3.8]",15.394680270566948
"[930, 3.7]",15.394680270566948
"[930, 3.9]",15.394680270566948
"[930, 3.5]",15.394680270566948
"[930, 3.4]",15.394680270566948
"[930, 3.3]",15.394680270566948
"[930, 3.2]",15.394680270566948
"[930, 3.1]",15.394680270566948
"[410, 3.9]",15.231676828902147
"[410, 3.7]",15.231676828902147
"[410, 3.6]",15.231676828902147
"[410, 3.5]",15.231676828902147
"[410, 3.4]",15.231676828902147
"[410, 3.3]",15.231676828902147
